Casamayor de La Coma, María Andresa. Casandro Mamés de La Marca y Araioa
Maldonado y Villarroel, Francisco de Paula. Conde de Villagonzalo (IV), Marqués de la Scala (II)
Male , Aurèle Agustín van. Malineus
Maleh , Jerónimo El
Malet , Antoine de. Marqués de Coupigny
Malferit , Tomás de
Malibrán Crisando, Buenaventura
Malinche , La. Malintzin; Doña Marina
Mallén de Rueda, Pedro
Mallol , Vicente
Malo de Andueza, Diego
Malo de Briones, Juan
Malo de Villavicencio, Pedro
Malo de Villavicencio y Castro, Félix Venancio de
Malón de Echaide, Pedro
Malpartida , Francisco de
Maluenda , Alonso
Maluenda , Antonio
Maluenda , Jacinto Alonso
Maluenda , Pedro de
Maluenda , Tomás de
Maluenda y García, Antonio de
Malvar y Pinto, Sebastián
Malvárez , José Benito
Malvárez , Pedro
Malvárez , Ramón
Mancebo de Arévalo
Mancelli , Antonio. Manzelli, Marcelli, Marceli.
Mancera , Juan Francisco
Mancio de Corpus Christi
Mancisidor , Juan de
Manco Inca Yupanqui
Mandía y Parga, Rodrigo de
Mandura , Pascual
Maneiro , Juan Luis
Manent , Juan Bautista
Manera , Rafael
Manescau y Saborío, José María
Mange y La Ripa, Miguel
Mangino , Fernando Joseph
Manglano y Martínez, José
Manglano Martínez, Pedro
Manglano Martínez y Rosón, José
Manglano y Quijano, Rafael
Maniau Torquemada, Joaquín
Manjares de Heredia, Pedro
Manjarrés , Juan de
Manjarrés , Luis
Manjón y Díaz Noriega, Francisco
Manlleu , Bernardino de
Manosalvas , Miguel
Manrique , Diego Antonio
Manrique , Gómez
Manrique , Jorge. Comendador de Montizón
Manrique , Pedro. Conde de Osorno (II)
Manrique , Rodrigo. Conde de Paredes de Nava (I), Señor de Amusco
Manrique , Tomás
Manrique , Vicente
Manrique de Arana e Iraola, José. Marqués de Villa Alegre (I)
Manrique de Arana e Iraola, Juan Francisco
Manrique de Cárdenas , Juan
Manrique de Córdoba , Juana
Manrique de Lara , Alonso
Manrique de Lara , Antonio. Duque de Nájera (II), conde de Treviño (III)
Manrique de Lara , Francisco
Manrique de Lara , Francisco
Manrique de Lara , Gabriel. Duque de Galisteo (I), Conde de Osorno (I). Señor de Maderuelo
Manrique de Lara , Jerónimo
Manrique de Lara , Jerónimo
Manrique de Lara, Jorge
Manrique de Lara , Jorge
Manrique de Lara , Juan
Manrique de Lara , Nicolás. Marqués de Lara (I)
Manrique de Lara , Pedro
Manrique de Lara, Rodrigo Manuel. Conde de Aguilar (X), Conde de Frigiliana (II)
Manrique de Lara , Sabiniano
Manrique de Lara Arellano y Mendoza, Íñigo de la Cruz. Conde de Aguilar de Inestrillas (XI)
Manrique de Lara y Briceño, María Maximiliana
Manrique de Lara y Cárdenas, Jaime Manuel de. Duque de Maqueda (V), Duque de Nájera (VII)
Manrique de Lara y Cardona, Juan Esteban. Duque de Nájera (III)
Manrique de Lara Gonzaga, Vespasiano. Conde de Paredes (X)
Manrique de Lara y Sandoval, Pedro. Duque de Nájera (I), Conde de Treviño (II), Señor de Amusco, Navarrete y Villoslada
Manrique de Lara y Silva, Alonso. Duque del Arco (I)
Manrique y Luna, María. Marquesa de Cañete (II)
Manrique de Ribera, Enrique. El Encubierto
Manrique de Silva , Bernardo de. Marqués de la Liseda (II)
Manrique y Zúñiga, Álvaro. Marqués de Villamanrique (I)
Manrique de Zúñiga Osorio de Moscoso y Guzmán, Joaquín. Conde de Baños (VIII)
Mansfeld , Hoyer VI von. Conde de Mansfeld en Vorderort, en el Sacro Imperio Romano Germánico
Mansfeld , Pierre-Ernest. Príncipe del Sacro Imperio
Mansilla , Francisco
Mansilla , Jerónimo de
Mansilla , Miguel Sebastián de
Mansilla Arias de Saavedra de la Cueva, Manuel de
Mansilla Lorenzana, Francisco
Manso , Alonso. Alfonso
Manso , Andrés
Manso , Rafael
Manso de Contreras , Francisco
Manso y Díez, Antonio
Manso Solá, José. Conde de Llobregat (I)
Manso de Tapia, Pedro
Manso y Teruel, Antonio
Manso de Velasco y Chaves, Bernarda. Marquesa de la Lapilla (IX), marquesa de Monesterio (VIII)
Manso de Velasco y Sánchez de Samaniego, José Antonio. Conde de Superunda (I)
Manso de Velasco Santa Cruz, José
Manso de Zúñiga, Francisco. Conde de Hervias (I)
Manso de Zúñiga, Pedro
Manso de Zúñiga, Pedro
Manteli Arriola, Baltasar Melchor Jorge de
Mantilla , Antonio
Mantilla y de los Ríos, Diego
Mantino , Jacob
Mantuano , Dionisio
Mantuano , Pedro
Manuel I de Portugal. El Afortunado
Manuel , Juan. Conde de Arganil (IX), en Portugal
Manuel , Juan. Señor de Belmonte de Campos
Manuel , Pedro. Conde de Atalaya (V)
Manuel , Pedro
Manuel de Céspedes y Morales, Pedro
Manuel de Espinosa, Juan
Manuel Filiberto. Duque de Saboya. "Cabeza de Hierro"
Manuel de Lando y Córdoba, Luis. Conde de Santa Cruz de los Manueles (II)
Manuel de Melo , Francisco. Clemente Libertino
Manuel y Rodríguez, Miguel de
Manuel de Urrutia , María. La Indiana
Manuel de Villena y Mendoza, Joaquín
Manuel de Villena y Mendoza, Juan José
Manzanares , Fernando (de)
Manzanares Fernández, Salvador
Manzaneda , Simona Josefa
Manzaneda y Molina, Juan Bautista
Manzaneda Salinas y Rozas, Severino
Manzanedo , Bernardino de
Manzanedo y Maldonado, Mariana
Manzano Medina, Juan
Manzano y Sagarra , Juan Félix
Manzanos y Castillo, Francisco Xavier
Mañara Vicentelo de Leca, Miguel
Mañaría , Martín de
Mañer , Salvador José. Álvaro Menards, José Lorenzo de Arenas, M. Le Margne
Mañesca Zamora, Juan
Maqueda , Bernabé
Mar y Cortázar, José Domingo de la
Marañón , Antonio. El Trapense
Marañón , Mencía
Marañón , Miguel de
Marañón de Porras, Evangelista
Maraver Ponce de León, Gómez de
Maraver y Vera, Andrés Manuel
Marban , Pedro
Marca , Erardo de la
Marca , Juan de
Marca , Pedro de
Marcellano y Agramont, Cayetano
March , Esteban. March de las Batallas
March , Ignasi
March , Josep
March , Miguel
March y Bellver, Salvador de
March y Santgenis, Buenaventura de. Barón de Torre de Endelsa (I)
March de Velasco, Dionisio
Marchamalo Simón, Manuel de
Marchena , Antonio de
Marchena , Vicente
Marchena y Ruiz de Cueto, José. Abate Marchena
Marciano , Marcelo
Marcilla , Juan Vicente
Marco y Catalán, Juan Francisco
Marcó del Pont , Francisco Casimiro
Marcó del Pont , Juan José
Marcó del Pont , Ventura Miguel
Marco Sanz, Lope
Marcoleta y de Labarrieta, Domingo Julián
Marcoleta y de Labarrieta, Ignacio Simón de
Marcoleta y de la Torre, Pedro José
Marcos , Pedro. El indiano
Marcos de Acebes, Pedro. Pedro de Castro
Marcos Benito, José
Marcos Criado , Beato. Mártir de las Alpujarras
Marcos Martínez, Adrián
Marcos de Niza
Marcos Sendín, Feliciano
Marçal , Francesch
Márdones , Pedro
Marentes y Jiménez de Larrea, Vicente
Mares , Matías
Mares , Vicente
Margariño , Francisco
Margarit , Pedro de
Margarit de Biure, Josep de. Marqués de Aguilar (I), en Francia
Margarit y Pau, Juan
Margarita de Angulema o de Navarra. La décima Musa, la cuarta Gracia
Margarita de Austria
Margarita de Austria
Margarita María Teresa de Austria
Margarita de Valois. Reina Margot
Margil de Jesús , Antonio
Margliani , Giovanni. Juan Marliani, Juan Marliano, Conde de Intelvi y de los Cuatro Valles (I), en el Ducado de Milán
Mari y Centurión, Esteban. Marqués de Mari
María Amalia de Sajonia
María Ana Victoria de Borbón. Mariannina
María Ángela Astorch , Beata
María Antonia Fernanda de Borbón
María Antonia de Jesús , Beato
María Antonia Paz y Figueroa , Beata
María de Austria
María de Austria
María Carolina de Austria
María de Hungría
María Isabel de Borbón
María de Jesús , Beata. El Letradillo
María Jesús Lorenzo Fernández , Beata. La extática Virgen
María Jesús de Yepes , Beata
María Luisa Antonia de Borbón
María Luisa de Borbón-Orleans y Estuardo
María Luisa Gabriela de Saboya
María Luisa de Parma
María de Portugal
María Rafols Bruna , Beata
María de Santo Domingo, Beata. La Beata de Aldeanueva
María Teresa de Austria y Borbón
María Tudor
Mariana , Juan de
Mariana de Austria
Mariana de Jesús , Beata
Mariana de Jesús , Santa
Mariana de Neoburgo
Mariátegui , Francisco Javier de
Mariategui Ugalde, José Joaquín
Marichalar y Arano, Fermín de
Marichalar y Eslava, Esteban Fermín de
Marichalar y Vallejo, Antonio Manuel de
Marichalar y Vallejo, Miguel Francisco de
Marié , Juan Bautista
Marien y Arróspide, Tomás de
Marimón y Corveras, José de. Marqués de Serdañola (II)
Marimón-Jáfer de Comallonga, Aleix de. Señor de Jafre, Palol y Sant Marçal
Marimón Salvador, Felipe
Marimón i Tort, Félix de. Marqués de Serdañola (I)
Marín , Benito
Marín , Diego
Marín , Esteban
Marín , Juan
Marín , Luis
Marín Truq, Miguel
Marín , Sancho
Marín , Vicente
Marín Aguilera, Diego
Marín del Campo, Vidal
Marín Caravías, Juan
Marín García, José
Marín y Mendoza, Joaquín
Marín de Moya, Gabriel
Marín y Muñoz, Pedro de
Marín Negrón, Diego
Marín de Poveda, Tomás. Marqués de Cañada Hermosa de San Bartolomé (I)
Marín de Rodezno , Francisco
Marín de Rodezno, Juan
Marín Rubio, Rodrigo
Marín Sánchez, Francisco
Marín y Sánchez, Ignacio
Marín y Vadillos, Diego
Marín de Velasco, José
Marineo Sículo, Lucio
Mariner de Alagón, Vicente
Marinho de Azevedo, Luís
Marinis , Donato Antonio de
Mariño , Andrés Ignacio
Mariño , Anselmo
Mariño Barrera, Juan
Mariño de Lobera , Pedro
Mariño Pardo, Tomás
Maritz de la Barolliere , Jean
Marliani , Luis
Marliani Cassens, Manuel
Mármol , Andrés del
Mármol , Remigio del
Mármol Carvajal, Luis de
Mármol y Martínez, Manuel María
Marmolejo , Francisco
Marmolejo de las Rodas, Pedro
Maroja Latorre, Cipriano de
Maroni , Pablo
Maroto , Diego
Maroto , José Joaquín
Maroto , Juan. Juan de San José
Maroto , Juana Josefa. Juana Josefa Garbanzo
Maroto Yserns, Rafael. Conde de Casa Maroto (I), Vizconde de Elgueta
Marqueli , Jerónimo Bernardo
Marqueli Bontempo, Luis
Marquès , Antonio
Marqués , Miguel Juan
Marqués Coronel, Antonio
Marqués y Espejo, Antonio
Marquet , Jaime
Márquez , Francisco
Márquez , Jacinto
Márquez , Pedro José
Márquez Barreto, José Ignacio de
Márquez Cardoso, Luis
Márquez de las Cuentas, Bernardo
Márquez de Gaceta, Francisco
Márquez de la Plata y García de Celis, Rodrigo
Márquez de la Plata y Orozco, Fernando
Márquez de la Plata y Soto, José
Márquez de Prado, Alonso
Márquez de Prado , Alonso
Márquez de Prado, Bartolomé
Márquez de Velasco, Esteban
Marquez de Villarreal, Juan
Marquí , Santiago
Marquina , Diego de
Marquina , Martín
Marquina , Pedro de
Marquina Galindo, José
Marrades y Soler, Gaspar
Marrades i de Vic, Baltasar
Marrón , Diego
Marrón Suárez, José
Marroquín Hurtado, Francisco
Marruecos , Martín de
Marta y Andrés, Miguel
Marta y Mendoza, Jerónimo
Martel , Miguel
Martel de Guzmán , Gonzalo
Martel y Losilla, Jerónimo
Martí , Bruno
Martí , Joan
Martí , José
Martí , Juan José. Mateo Luján de Sayavedra
Martí Basarrate, José Joaquín
Martí y Estadella, Mariano
Martí Franqués, Antonio
Martí y Marvá, Jaime
Martí Mora, Francisco de Paula
Martí y Mulet, Luis Severino. Barón de Casablanca (II)
Martí i Oliver, Jaume Josep Bernat
Martí de Viciana, Rafael
Martí Vilamador, Francisco
Martí Zaragoza, Manuel. El Deán de Alicante
Martín , Esteban
Martín , Esteban
Martín , Francisco Antonio
Martín , Francisco
Martín , Francisco
Martin , Heinrich
Martín , Isidro
Martín , Maestre
Martín , Marcos
Martín , Plácido
Martín , Santiago
Martín de Aldehuela, José
Martín Aragón, Antón
Martín Aragonés, Juan Ambrosio
Martín de la Ascensión , San
Martín Ballesteros, Diego
Martín Barhié, Victoria. Victoria Martin, Victoria Martín del Campo
Martín de Bernardo , Jerónimo
Martín Cabezalero, Juan
Martín Calafate, Antón
Martín Cermeño, Juan
Martín Cermeño (o Zermeño) y García de Paredes, Pedro
Martín y Coll, Antonio
Martín Cubero, Cristóbal
Martín Díez, Juan. El Empecinado
Martín Enríquez, Diego
Martín García, José
Martín Gerbao, Lorenzo. Lorenzo de San Nicolás
Martín Jordán, Lorenzo
Martín de León y Mesa, José
Martín de Lesaca , Juan
Martín López, Manuel
Martín Martínez, Pedro
Martín Merino, Manuel
Martín Millán de Gamboa, Cristóbal
Martín Orejuela, Diego
Martín Ortiz, Marcos
Martín de la Plaza, Luis
Martín de Porres , San. El Santo de los ratones
Martín Rodríguez, Juan
Martín Rodríguez, Manuel
Martín de San Buenventura
Martín de San Nicolás , Beato
Martín Sánchez, Julián. Julián de Fuente el Saz
Martín y Soler, Vicente. Il valenzano. Vincenzo Martini, il spagnuolo
Martín de Trujillo, Gonzalo
Martín de Vandadas, Diego
Martín de Villodres, Diego
Martinengo , Rafael
Martines , Joan
Martínez , Bartolomé
Martínez , Bernardo
Martínez , Crisóstomo
Martínez , Diego
Martínez , Diego
Martínez , Domingo
Martínez , Enrique
Martínez , Eugenio
Martínez , Felipe Antonio
Martínez , Félix
Martínez , Francisco
Martínez , Francisco
Martínez , Francisco
Martínez , Gregorio
Martínez , Joaquín
Martínez , José
Martínez , José Manuel
Martínez , José
Martínez , Juan
Martínez , Juan. Juan de los Ángeles
Martínez , Juan
Martínez , Julián
Martínez , Manuel Antonio
Martínez , Manuel
Martínez , Manuel Silvestre
Martínez , Mariana de
Martínez , Martín
Martínez , Martín
Martínez , Sebastián
Martínez , Tomás. Tomás de San Miguel
Martínez de Álava, Diego
Martínez Alcobendas, Juan Antonio
Martínez de Aldunate , Domingo
Martínez Aldunate, José Antonio
Martínez Almagro, Juan Felipe
Martínez de Amileta, Andrés
Martínez de Ampiés , Juan
Martínez de Ampiés , Martín
Martínez de Amutio, Juan
Martínez de Andino, Gaspar
Martínez de Aragón , Felipe
Martínez de Arana, Andrés
Martínez de Araque, Diego
Martínez de Arce, Diego
Martínez de Arce , Francisco
Martínez Aréjula, Juan
Martínez de Areta Sainz, José María
Martínez Argandoña, Alejandro
Martínez de Arizala , Pedro José Manuel
Martínez de Arrona, Juan
Martínez Ateza, Pedro
Martínez de Ayala, Juan. Juan de Ayala I. El Viejo
Martínez Barrio, Antonio
Martínez de Bartolomé y Gómez, Vicente
Martínez de Bernabé, Pedro Usauro
Martínez de Bizcargui , Gonzalo
Martínez Blanco, Román Rosendo. Román Martínez de Montaos
Martínez Boclín, Tomás
Martínez de Bujanda, Dionisio
Martínez Bustos, Ambrosio
Martínez Cabezón y Almarza, Francisco
Martínez del Campo y Guerra de la Vega, Manuel
Martínez de Campos y Gómez de Rojas, Ramón
Martínez de Cantalapiedra, Martín
Martínez Carlón y Teruel, Diego
Martínez de Carvajal, Manuel
Martínez de Castrillo , Francisco
Martínez de Ciudad Rodrigo, Juan
Martínez Colomer, Vicente. Francisca Boronat y Borja
Martínez Compañón y Bujanda, Baltasar Jaime
Martínez de Córdoba , Juan
Martínez Crespo, Fernando. Ferdinando de Santa María
Martínez de Daoiz, Martín
Martínez Díaz, Julián
Martínez Doblas, Francisco Javier
Martínez y Enjuta de Tamarit, Josefa
Martínez de Ereñozu Berrasoeta, Juan
Martínez de Escobar, Manuel
Martínez de Escobar y Coronado, Miguel
Martínez y la Espada y Ponce de León, Antonio
Martínez Espadero, Alonso
Martínez de Espinar, Alonso
Martínez de Espinosa, Gregorio
Martínez de Espinosa, José. José de Sigüenza
Martínez de Espinosa y Carrillo, Juan José
Martínez de Espinosa Tacón, Juan José
Martínez Feijóo, Pedro. Conde de Troncoso (I)
Martínez Fernández, Alonso. Alonso de la Madre de Dios. El Asturicense
Martínez Ferro, Manuel
Martínez Fontes, José
Martínez Fortún, Andrés
Martínez Fortún, Isidoro
Martínez Fortún, Nicolás
Martínez de la Fuente, Lucas
Martínez Galindo, Tomás
Martínez Galinsoga, Francisco
Martínez de Galinsoga y García Valero, Ignacio Mariano
Martínez García, Domingo
Martínez García, José
Martínez Garrido, Diego
Martínez Garrido, José Longinos
Martínez y Gómez Gayoso, Benito. Antonio de Gobeyos
Martínez González, José
Martínez de Gradilla, Juan
Martínez Grima, Juan de
Martínez Gudiño, Francisco
Martínez Guijarro, Juan. Cardenal Silíceo
Martínez y Gutiérrez, Ramón
Martínez de Haedo, Francisco Javier
Martínez Hernández, Pedro. Pedro de Feria
Martínez de Herrera, Pedro
Martínez de Hervás y Delgado, José Deogracias
Martínez de Hervás y Madrid, José. Marqués de La Almenara (I)
Martínez Hidalgo Montemayor, Luis de
Martínez e Ibáñez, Julián
Martínez de Irala , Domingo
Martínez de Iriarte , Diego Tomás
Martínez de Irujo y MacKean, Carlos. Marqués de Casa Irujo (II), Duque de Sotomayor (VII) (Consorte)
Martínez de Irujo y Tacón, Carlos Fernando. Marqués de Casa Irujo (I)
Martínez de Isasti, Lope
Martínez de Isunza, Andrés
Martínez Junquera, Celedonio
Martínez Junquera, Vicente
Martínez de Laguna, Alonso (o Alfonso)
Martínez de Landecho, Juan
Martínez de Larraga , Manuel
Martínez de Leache , Miguel
Martínez y Leganés, Luis
Martínez de Leiva, Alonso. Señor de Leiva
Martínez de Leiva , Sancho. Conde de Baños (I), Marqués de Leiva (I)
Martínez de Leiva, Sancho
Martínez de Leiva y Ladrón de Guevara, Sancho. Señor de Leiva. Don Sancho el Famoso
Martínez de Llerena, Pedro
Martínez y Lorés, José María
Martínez de Lubiano, Fernando
Martínez Luján de Vargas, Antonio de
Martínez de Luna, Miguel. Conde de Morata de Jalón (II)
Martínez de Luna , Pedro. Conde de Morata del Jalón (I)
Martínez y Lurbe, José. Jusepe
Martínez Malo, José Joaquín
Martínez-Malo Cubillas, Gregorio
Martínez Mansilla, Manuel
Martínez Manteiga, Gregorio Damaso
Martínez de Manurga, Juan
Martínez Marina, Francisco
Martínez y Martínez, Antonio
Martínez de Mata , Francisco
Martínez Mazas, José
Martínez del Mazo , Juan Bautista
Martínez de Meneses , Antonio
Martínez Monreal, Vicente
Martínez de Montalvo, Hernando
Martínez Montañés González, Juan
Martínez Montiño, Francisco
Martinez Oliva, Juan Ciriaco
Martínez de Ondarza, Andrés
Martínez de Osma, Pedro
Martínez de Oviedo, Diego
Martínez de la Parra, Juan
Martínez Patiño, Juan José
Martínez de Peralta , Diego
Martínez Pérez, Sebastián
Martínez Pingarrón, Manuel
Martínez de Pinillos y Ceballos, Claudio. Conde de Villanueva (II), Vizconde de Valvanera
Martínez y de Pons, José
Martínez de Portichuelo, Francisco
Martínez de Prado y Sáenz de Angulo, Diego
Martínez de Quesada , Antonio
Martínez de la Quintana, Miguel
Martínez Riaguas, Guillermo
Martínez Rieras, Nicolás
Martínez de Ripalda, Juan
Martínez de Robles , Segunda
Martínez de la Roca Bolea, Joaquín
Martínez Romero, Diego. Diego de Santa María
Martínez de la Rosa y Berdejo, Francisco de Paula
Martínez Rosales, Francisco
